เอื๊อมมือ	reach out (for)			1	เอื๊อมมือ
ความพร้อม	readiness			1	ความพร้อม
สำเร็จรูป	ready-made			1	สำเร็จรูป
เพื่อนยาก	real friend.			1	เพื่อนยาก
ตระหนักดี	realise			1	ตระหนักดี
สมานฉันท์	reconciliation			1	สมานฉันท์
นันทนาการ	recreation			1	นันทนาการ
จดทะเบียน	register			1	จดทะเบียน
ลงทะเบียน	register			1	ลงทะเบียน
ทอดอารมณ์	relax			1	ทอดอารมณ์
จำความได้	remember			1	จำความได้
ซ่อม(แซม)	repair			1	ซ่อม(แซม)
คนซ่อมของ	repairman.			1	คนซ่อมของ
สืบพันธุ์	reproduce/procreate			1	สืบพันธุ์
สาธารณรัฐ	republic.			1	สาธารณรัฐ
การขอร้อง	request			1	การขอร้อง
ร้องเรียก	request			1	ร้องเรียก
ล้รีสอร์ต	resort			1	ล้รีสอร์ต
ความเคารพ	respect.			1	ความเคารพ
ร้านอาหาร	restaurant			1	ร้านอาหาร
ความคารวะ	reverence			1	ความคารวะ
ข้าวปายาส	rice pudding (rice cooked with milk and sugar).			1	ข้าวปายาส
ข้าวเชื้อ	rice seedling (the rice plant before transplanting to fields).			1	ข้าวเชื้อ
ขวาทางขวา	right/on the right			1	ขวาทางขวา
กระเพื่อม	ripp/e/rise and fall			1	กระเพื่อม
ขึ้นอย่าง	rise			1	ขึ้นอย่าง
พิธีรีตอง	rite/ceremony/formalities/ fuss			1	พิธีรีตอง
ทางเบี่ยง	road detour			1	ทางเบี่ยง
ชิงทรัพย์	rob			1	ชิงทรัพย์
ดอกกุหลาบ	rose			1	ดอกกุหลาบ
พระพักตร์	roy. face.			1	พระพักตร์
ราชตระกุล	royalty			1	ราชตระกุล
พรมปูพื้น	rug			1	พรมปูพื้น
หลักเกณฑ์	rule			1	หลักเกณฑ์
เจ้าเมือง	ruler of a city or country			1	เจ้าเมือง
เศร้าหมอง	saddened			1	เศร้าหมอง
เงินเดือน	salary			1	เงินเดือน
การอนามัย	sanitation			1	การอนามัย
หนังศริสะ	scalp			1	หนังศริสะ
แพะรับบาป	scapegoat			1	แพะรับบาป
ตารางเวลา	schedule			1	ตารางเวลา
ประติมากร	sculptor			1	ประติมากร
สิงโตทะเล	sea lion			1	สิงโตทะเล
อาหารทะเล	seafood			1	อาหารทะเล
ถนนลาดยาง	sealed road/proper road			1	ถนนลาดยาง
เลขานุการ	secretary			1	เลขานุการ
เห็นกับตา	see with one's own eyes.			1	เห็นกับตา
ผู้จัดส่ง	sender.			1	ผู้จัดส่ง
การแตกแยก	separation			1	การแตกแยก
นายสิบเอก	sergeant			1	นายสิบเอก
เคร่งขรึม	serious/grave/solemn/sedate			1	เคร่งขรึม
การบริการ	service			1	การบริการ
ทำให้ไหม้	set fire			1	ทำให้ไหม้
ความละอาย	shame			1	ความละอาย
คลื่นสั้น	shortwave.			1	คลื่นสั้น
ปืนลูกซอง	shotgun			1	ปืนลูกซอง
ปรากฏร่าง	show up			1	ปรากฏร่าง
มาตั้งแต่	since.			1	มาตั้งแต่
ปืนเดี่ยว	single-barreled shotgun			1	ปืนเดี่ยว
น้องสะใภ้	sister in law			1	น้องสะใภ้
นั่งคร่อม	sit astride/straddle			1	นั่งคร่อม
หัวกะโหลก	skull			1	หัวกะโหลก
ยานอนหลับ	sleeping pill			1	ยานอนหลับ
หนังสติ๊ก	slingshot.			1	หนังสติ๊ก
เสมือนกับ	slit. just like			1	เสมือนกับ
เชื่องช้า	slow/sluggish			1	เชื่องช้า
กิ่งอำเภอ	small distric.			1	กิ่งอำเภอ
ลำไส้เล็ก	small intestine			1	ลำไส้เล็ก
สูบบุหรี่	smoke			1	สูบบุหรี่
การลักลอบ	smuggling			1	การลักลอบ
สังคมนิยม	socialism.			1	สังคมนิยม
ซอฟต์แวร์	software			1	ซอฟต์แวร์
อีกไม่ช้า	soon			1	อีกไม่ช้า
ทันตาเห็น	soon before long/ ASAP			1	ทันตาเห็น
น้ำซีอิ๋ว	soy sauce			1	น้ำซีอิ๋ว
ยางอะไหล่	spare tyre			1	ยางอะไหล่
ทิพยโศรตร	special sense or ability to see and hear things.			1	ทิพยโศรตร
รูปทรงกลม	sphere			1	รูปทรงกลม
กระจายออก	spread out			1	กระจายออก
ตารางนิ้ว	square inch			1	ตารางนิ้ว
ตารางเมตร	square meter			1	ตารางเมตร
ตารางไมล์	square mile			1	ตารางไมล์
รากที่สอง	square root			1	รากที่สอง
แผลบเดียว	squickly			1	แผลบเดียว
สต๊าร์ตรถ	start the car			1	สต๊าร์ตรถ
เหล็กกล้า	steel			1	เหล็กกล้า
เหล็กแป๊บ	steel pipe			1	เหล็กแป๊บ
พ่อเลี้ยง	stepfather			1	พ่อเลี้ยง
แม่เลี้ยง	stepmother			1	แม่เลี้ยง
เกรอะกรัง	sticking tightly to			1	เกรอะกรัง
ขี้เหนียว	stingy			1	ขี้เหนียว
ผัดซีอิ๋ว	stir-fried ribbon noodles			1	ผัดซีอิ๋ว
คร่ำเคร่ง	strict/severe			1	คร่ำเคร่ง
แข็งแกร่ง	strong			1	แข็งแกร่ง
ดูหนังสือ	study (out of class).			1	ดูหนังสือ
เล่าเรียน	study.			1	เล่าเรียน
ตากุ่งยิง	stye			1	ตากุ่งยิง
อย่างเช่น	such as.			1	อย่างเช่น
ทุกข์ร้อน	suffer			1	ทุกข์ร้อน
ความทุกข์	suffering			1	ความทุกข์
สาระสำคัญ	summary			1	สาระสำคัญ
ตะวันขึ้น	sunrise			1	ตะวันขึ้น
ประกอบกัน	supporting; acting as an auxilliary or accessory.			1	ประกอบกัน
สมมุติว่า	suppose that			1	สมมุติว่า
พรึงเพริด	surprise			1	พรึงเพริด
เอาตัวรอด	survive			1	เอาตัวรอด
เดินวางโต	swagger			1	เดินวางโต
เหงื่อออก	sweat			1	เหงื่อออก
เหงื่อแตก	sweat			1	เหงื่อแตก
กวาดสายตา	sweep (with one's gaze).			1	กวาดสายตา
นมข้นหวาน	sweetened condensed milk			1	นมข้นหวาน
สัญญลักณ์	symbol.			1	สัญญลักณ์
อาการป่วย	symptom			1	อาการป่วย
เรื่องย่อ	synopsis			1	เรื่องย่อ
เข็มฉีดยา	syringe			1	เข็มฉีดยา
น้ำเชื่อม	syrup			1	น้ำเชื่อม
ผ้าปูโต๊ะ	tablecloth			1	ผ้าปูโต๊ะ
เลี้ยงวัว	take care of cattle			1	เลี้ยงวัว
เล่นกล้อง	take pictures as a hobby			1	เล่นกล้อง
ยุ่งเหยิง	tangled			1	ยุ่งเหยิง
บันทึกเทป	tape			1	บันทึกเทป
แถบบันทึก	tape			1	แถบบันทึก
รถแท็กซี่	taxi			1	รถแท็กซี่
คำสั่งสอน	teaching			1	คำสั่งสอน
แก๊สน้ำตา	tear gas			1	แก๊สน้ำตา
ทางเทคนิค	technical			1	ทางเทคนิค
เทคโนโลยี	technology			1	เทคโนโลยี
ร้องทุกข์	tell loudly.			1	ร้องทุกข์
ละมุนละไม	tender/gentle			1	ละมุนละไม
สองต่อสอง	tete-a-tete			1	สองต่อสอง
ตัวเรื่อง	text			1	ตัวเรื่อง
ขอบคุณมาก	thanks a lot			1	ขอบคุณมาก
พระนิพพาน	the Buddha			1	พระนิพพาน
เกาะเสม็ด	Ko Samet			1	เกาะเสม็ด
จุลศักราช	the Thai minor era			1	จุลศักราช
ธนาคารโลก	the World Bank			1	ธนาคารโลก
การขูดรีด	the act of sponging off of others.			1	การขูดรีด
เชิงเทียน	the base of a candlestick.			1	เชิงเทียน
ทวีปยุโรป	the continent of Europe			1	ทวีปยุโรป
ที่สําคัญ	the important thing			1	ที่สําคัญ
ส่วนหลััง	the latter part.			1	ส่วนหลััง
สวดญัตติ์	the prayer recited after the monks' ordination.			1	สวดญัตติ์
พระประธาน	the principal Buddha statue in a Buddhist temple.			1	พระประธาน
รุ่นกระทง	the same age			1	รุ่นกระทง
เช่นเดียว	the same			1	เช่นเดียว
กรรมบทสิบ	the ten precepts of the Buddhist religion			1	กรรมบทสิบ
กำหนดเวลา	the time that has been set up.			1	กำหนดเวลา
ที่สิบสอง	twelfth			1	ที่สิบสอง
บร๊อคโคลี	broccoli			1	บร๊อคโคลี
คาราโอเกะ	karaoke			1	คาราโอเกะ
แมคคะโรนี	macaroni			1	แมคคะโรนี
ผ้าเหลือง	the yellow robes of the monks			1	ผ้าเหลือง
ของพวกเขา	their/theirs			1	ของพวกเขา
พวกเขาเอง	themselves			1	พวกเขาเอง
ลาภสักการ	things of value that a supporter gives to the monks.			1	ลาภสักการ
กระหายน้ำ	thirsty			1	กระหายน้ำ
สามสิบห้า	thirty-five			1	สามสิบห้า
สามสิบสอง	thirty-two			1	สามสิบสอง
เหล่านั้น	those			1	เหล่านั้น
เหล่าโน้น	those			1	เหล่าโน้น
ภัยคุกคาม	threat			1	ภัยคุกคาม
เสือโคร่ง	tiger			1	เสือโคร่ง
กระเบื้อง	tiles			1	กระเบื้อง
จนกระทั่ง	till			1	จนกระทั่ง
หม่อมเจ้า	title for the grandchild generation of royal descent			1	หม่อมเจ้า
พรุนไปหมด	be full of holes			1	พรุนไปหมด
ป๊อกเดียว	hit only once at the head			1	ป๊อกเดียว
เสียเปล่า	lose in vain			1	เสียเปล่า
ขึ้นเสียง	raise one's voice			1	ขึ้นเสียง
พร้อมด้วย	together with			1	พร้อมด้วย
พร้อมทั้ง	together with.			1	พร้อมทั้ง
สบู่ถูตัว	toilet soap			1	สบู่ถูตัว
มะเขือเทศ	tomato			1	มะเขือเทศ
แปรงสีฟัน	toothbrush			1	แปรงสีฟัน
ปลายเดือน	toward the end of the month.			1	ปลายเดือน
ต๊กตาเป็ด	toy duck			1	ต๊กตาเป็ด
กาแฟโบราณ	traditional coffee			1	กาแฟโบราณ
สถานีรถไฟ	train station			1	สถานีรถไฟ
เทรนเนอร์	trainer.			1	เทรนเนอร์
การบุกรุก	trespassing			1	การบุกรุก
ความสัตย์	truth			1	ความสัตย์
เลี้ยวขวา	turn right			1	เลี้ยวขวา
เหลียวมอง	turn the head and look			1	เหลียวมอง
เบือนหน้า	turn to face			1	เบือนหน้า
ยี่สิบสอง	twenty two			1	ยี่สิบสอง
ลมใต้ฝุ่น	typhoon.			1	ลมใต้ฝุ่น
บีบบังคับ	tyrannize			1	บีบบังคับ
ยางระเปิด	tyre blowout			1	ยางระเปิด
น่าเกลียด	ugly			1	น่าเกลียด
อัปลักษณ์	ugly			1	อัปลักษณ์
ที่ใส่ร่ม	umbrella stand			1	ที่ใส่ร่ม
คิดไม่ออก	unable to come to a conclusion.			1	คิดไม่ออก
น้าชาย/อา	uncle			1	น้าชาย/อา
รู้เรื่อง	understand			1	รู้เรื่อง
ชุดชั้นใน	underwear			1	ชุดชั้นใน
อดุมศึกษา	university level			1	อดุมศึกษา
นอกจากว่า	unless.			1	นอกจากว่า
ถนนลูกรัง	unpaved road			1	ถนนลูกรัง
เลื่อนลอย	unstable			1	เลื่อนลอย
ตามธรรมดา	usually			1	ตามธรรมดา
ทำไร่ไถนา	do farming			1	ทำไร่ไถนา
น้ำมันพืช	vegetable oil			1	น้ำมันพืช
เสื้อกั๊ก	vest			1	เสื้อกั๊ก
สัตวแพทย์	veterinarian			1	สัตวแพทย์
พรหมจรรย์	virginity			1	พรหมจรรย์
นิมิตหมาย	vision of the future			1	นิมิตหมาย
เยี่ยมมอง	visit.			1	เยี่ยมมอง
กระดิกหาง	wag the tail			1	กระดิกหาง
ค่าแรงงาน	wages			1	ค่าแรงงาน
การสงคราม	war/martial affairs.			1	การสงคราม
ซักน้ำได้	washable.			1	ซักน้ำได้
ผ้าชุบอาบ	washcloth			1	ผ้าชุบอาบ
เฝ้าจับตา	watch closely			1	เฝ้าจับตา
มนุษย์เรา	we humans.			1	มนุษย์เรา
พิธีรดน้ำ	wedding ceremony.			1	พิธีรดน้ำ
ท่า(เรือ)	wharf			1	ท่า(เรือ)
เมื่อไหร่	when			1	เมื่อไหร่
ระหว่างรอ	while waiting			1	ระหว่างรอ
กระดานขาว	whiteboard			1	กระดานขาว
ผู้ขายส่ง	wholesaler			1	ผู้ขายส่ง
นกเป็ดน้ำ	wild duck.			1	นกเป็ดน้ำ
พินัยกรรม	will/testament			1	พินัยกรรม
เหี่ยวเฉา	wither/wilt			1	เหี่ยวเฉา
อุุบาสิกา	woman who is a devout Buddhist.			1	อุุบาสิกา
เฟื่องฟ้า	woody vines of the genus bougainvillaea.			1	เฟื่องฟ้า
งาน/อาชีพ	work			1	งาน/อาชีพ
แย่ที่สุด	worst			1	แย่ที่สุด
สายข้อมือ	wristband			1	สายข้อมือ
แกงเหลือง	yellow curry			1	แกงเหลือง
น้องสะไภ้	younger sister-in-law			1	น้องสะไภ้
สมาร์ตโฟน	smartphone			1	สมาร์ตโฟน
กาฬสินธุ์	Kalasin			1	กาฬสินธุ์
กำแพงเพชร	Kamphaeng Phet			1	กำแพงเพชร
นครสวรรค์	Nakhon Sawan			1	นครสวรรค์
เพชรบูรณ์	Phetchabun			1	เพชรบูรณ์
มหาสารคาม	Maha Sarakham			1	มหาสารคาม
สมุทรสาคร	Samut Sakhon			1	สมุทรสาคร
สิงห์บุรี	Sing Buri			1	สิงห์บุรี
อุทัยธานี	Uthai Thani			1	อุทัยธานี
อุตรดิตถ์	Uttaradit			1	อุตรดิตถ์
ต้นปีหน้า	start of next year			1	ต้นปีหน้า
เปลือกไม้	tree bark.			1	เปลือกไม้
สวนดอกไม้	flower garden			1	สวนดอกไม้
หยวกกล้วย	banana stalk			1	หยวกกล้วย
เปลือกไข่	egg shell			1	เปลือกไข่
กายบริหาร	exercise/physical exercises			1	กายบริหาร
ผิดกฏหมาย	illegal			1	ผิดกฏหมาย
คอย(เก็บ)	keep on (collect)			1	คอย(เก็บ)
นกกาเหว่า	koel			1	นกกาเหว่า
เนื้อเย็น	lady/ladies			1	เนื้อเย็น
เปลือกหอย	shell parakeet			1	เปลือกหอย
ขนมบัวลอย	Thai sweet made from sticky rice flour			1	ขนมบัวลอย
ทุรนทุราย	to be fidgety/restless			1	ทุรนทุราย
บิดเบี้ยว	to be twisted/distorted			1	บิดเบี้ยว
ฝึึกเขียน	to write			1	ฝึึกเขียน
ยี่สิบสาม	twenty three			1	ยี่สิบสาม
จำนวนมาก	large quantity			1	จำนวนมาก
กำมะหยี่	velvet			1	กำมะหยี่
วันพฤหัส	Thursday			1	วันพฤหัส
วันศุกร์	Friday			1	วันศุกร์
วันเสาร์	Saturday			1	วันเสาร์
วันทำงาน	working day			1	วันทำงาน
โดยเฉพาะ	especially			1	โดยเฉพาะ
โต้คลื่น	surf			1	โต้คลื่น
โบราณคดี	archaeology			1	โบราณคดี
โทรทัศน์	television			1	โทรทัศน์
โรงเรียน	school			1	โรงเรียน
โจทย์เลข	an arithmetic problem.			1	โจทย์เลข
โต้เถียง	argue about/argue			1	โต้เถียง
โมโหโทโส	be angry.			1	โมโหโทโส
โกโรโกโส	be dilapidated.			1	โกโรโกโส
โมโหร้าย	be very bad-tempered.			1	โมโหร้าย
โบว์ลิ่ง	bowling			1	โบว์ลิ่ง
โดยศึกษา	by studying			1	โดยศึกษา
โต๊ะกลาง	coffee table			1	โต๊ะกลาง
โลซีซั่น	low season			1	โลซีซั่น
โมเดิร์น	modern			1	โมเดิร์น
โมเมนตัม	momentum			1	โมเมนตัม
โอวัลติน	Ovaltine			1	โอวัลติน
โรแมนติก	romantic			1	โรแมนติก
โทรมธรณี	deteriorated land.			1	โทรมธรณี
โกรธง่าย	easily angered/irritable			1	โกรธง่าย
โรคระบาด	an epidemic.			1	โรคระบาด
โชควาสนา	fortune			1	โชควาสนา
โคมไฟฟ้า	lamp light			1	โคมไฟฟ้า
โคลนถล่ม	mudslide			1	โคลนถล่ม
โน๊ตบุ๊ค	notebook			1	โน๊ตบุ๊ค
โภชนาการ	nutrition			1	โภชนาการ
โจ่งแจ้ง	obvious			1	โจ่งแจ้ง
โอเชี่ยน	ocean			1	โอเชี่ยน
โอพอสซัม	opossum			1	โอพอสซัม
โผล่แพลม	partially appear.			1	โผล่แพลม
โดยตนเอง	personally			1	โดยตนเอง
โน้มน้าว	persuade			1	โน้มน้าว
โทรศัพท์	phone			1	โทรศัพท์
โดดเรียน	play hooky/play truant			1	โดดเรียน
โปสการ์ด	postcard			1	โปสการ์ด
โรงพิมพ์	printing house			1	โรงพิมพ์
โคลงเคลง	rock			1	โคลงเคลง
โครงร่าง	shape			1	โครงร่าง
โถน้ำตาล	sugar bowl			1	โถน้ำตาล
โปร่งแสง	transparent			1	โปร่งแสง
โยเกิร์ต	yogurt			1	โยเกิร์ต
ใบอนุญาต	permit/license			1	ใบอนุญาต
ในขณะที่	while/when/meanwhile			1	ในขณะที่
ในขณะนี้	now/at present			1	ในขณะนี้
ใช้กำลัง	use force			1	ใช้กำลัง
ใบโหระพา	Thai basil			1	ใบโหระพา
ให้สะอาด	to make clean			1	ให้สะอาด
ใครก็ตาม	anybody			1	ใครก็ตาม
ใกล้รุ่ง	approaching dawn			1	ใกล้รุ่ง
ในที่สุด	at last			1	ในที่สุด
ในตอนต้น	at the beginning			1	ในตอนต้น
ใบกระวาน	bay leaf			1	ใบกระวาน
ใจอำมหิต	be cruel			1	ใจอำมหิต
ใกล้กว่า	be nearer			1	ใกล้กว่า
ใจหายวาบ	be shocked			1	ใจหายวาบ
ให้สินบน	bribe			1	ให้สินบน
ใบรับรอง	certificate			1	ใบรับรอง
ใบขับขี่	driver's license			1	ใบขับขี่
ใหญ่หลวง	enormous/huge			1	ใหญ่หลวง
ในรูปของ	for the matter of			1	ในรูปของ
ในการรับ	get			1	ในการรับ
ในเรื่อง	in the matter of/with regard to			1	ในเรื่อง
ใบมะกรูด	kaffir lime leaf			1	ใบมะกรูด
ใบแมงลัก	lemon basil			1	ใบแมงลัก
ใส่กุญแจ	lock.			1	ใส่กุญแจ
ใบสั่งยา	prescription			1	ใบสั่งยา
ใบมีดโกน	razor blade			1	ใบมีดโกน
ในการขาย	sell			1	ในการขาย
ในการส่ง	send			1	ในการส่ง
ในไม่ช้า	shortly			1	ในไม่ช้า
ในการที่	so that			1	ในการที่
ใต้สำนึก	subliminal			1	ใต้สำนึก
ในการใช้	take			1	ในการใช้
ในการสอน	teach			1	ในการสอน
ในตอนแรก	the first time			1	ในตอนแรก
ในวันนี้	today.			1	ในวันนี้
ห้วยขวาง	Huay Kwang			1	ห้วยขวาง
ไม่ว่าจะ	no matter (how much)			1	ไม่ว่าจะ
ไม้ขีดไฟ	matches			1	ไม้ขีดไฟ
ไข้อตกลง	agreement			1	ไข้อตกลง
ไม่ได้ผล	ineffective			1	ไม่ได้ผล
ไขปริศนา	solve the puzzle			1	ไขปริศนา
ไม่มีทาง	No way.			1	ไม่มีทาง
ไม้พะยูง	Siamese rosewood tree			1	ไม้พะยูง
ไม่ดีเลว	bad			1	ไม่ดีเลว
ไห้ตายซิ	bloody hell!			1	ไห้ตายซิ
ไขกระดูก	bone marrow			1	ไขกระดูก
ไม้เรียว	cane/whip			1	ไม้เรียว
ไม่เวิ้ก	doesn’t work			1	ไม่เวิ้ก
ไม่มายด์	don’t mind			1	ไม่มายด์
ไม้กอล์ฟ	golf club			1	ไม้กอล์ฟ
ไฮซีซั่น	high season			1	ไฮซีซั่น
ไนท์คลับ	nightclub			1	ไนท์คลับ
ไม่เวอร์	not over the top			1	ไม่เวอร์
ไส้เดือน	earthworm			1	ไส้เดือน
ไข่เจียว	egg omelette 			1	ไข่เจียว
ไวยากรณ์	grammar			1	ไวยากรณ์
ไพล่หลัง	have the arms crossed at the back.			1	ไพล่หลัง
ไฟหน้ารถ	headlights			1	ไฟหน้ารถ
ไม่ลงรอย	in conflict			1	ไม่ลงรอย
ไปรษณีย์	mail			1	ไปรษณีย์
ไมโครเวฟ	microwave			1	ไมโครเวฟ
ไว้อาลัย	mourn			1	ไว้อาลัย
ไม่ซักที	never			1	ไม่ซักที
ไม่มีวัน	never will			1	ไม่มีวัน
ไนต์คลับ	night club			1	ไนต์คลับ
ไม่มีใคร	no one			1	ไม่มีใคร
ไตร่ตรอง	ponder			1	ไตร่ตรอง
ไขว่คว้า	reach for			1	ไขว่คว้า
ไข้ดำแดง	scarlet fever			1	ไข้ดำแดง
ไม่น่าตี	shouldn't have hit.			1	ไม่น่าตี
ไขว่ห้าง	sit with legs crossed			1	ไขว่ห้าง
ไข้ทรพิษ	smallpox			1	ไข้ทรพิษ
ได้กลิ่น	smell of			1	ได้กลิ่น
ไมตรีจิต	spirit of friendship			1	ไมตรีจิต
ไปเยี่ยม	visit a person			1	ไปเยี่ยม
ไปเที่ยว	visit a place			1	ไปเที่ยว
ไปทำอะไร	what have you been doing?			1	ไปทำอะไร
ช้างพลาย	male elephant			1	ช้างพลาย
หนักอึ้ง	heavy			1	หนักอึ้ง
เร็วขึ้น	faster			1	เร็วขึ้น
จ.ชลบุรี	Chonburi province			1	จ.ชลบุรี
ประจำตัว	personal			1	ประจำตัว
พนัสนิคม	Panat Nikhom			1	พนัสนิคม
พระศาสนา	religion			1	พระศาสนา
ฟอร์โมสท	foremost			1	ฟอร์โมสท
เว็บไซต์	website			1	เว็บไซต์
กิโลกรัม	kilogram			1	กิโลกรัม
กิโลเมตร	kilometer			1	กิโลเมตร
เกิดเหตุ	incident			1	เกิดเหตุ
ขณะหนึ่ง	for the time being			1	ขณะหนึ่ง
การบูรณะ	reconstruction			1	การบูรณะ
เก็บกวาด	sweep/clean up			1	เก็บกวาด
ตลาดหุ้น	stock market			1	ตลาดหุ้น
น้ำประปา	tap water			1	น้ำประปา
บรรยากาศ	atmosphere			1	บรรยากาศ
ชั้นเลิศ	top grade			1	ชั้นเลิศ
ทางเลือก	choice			1	ทางเลือก
ประดิษฐ์	fabricate/create			1	ประดิษฐ์
แม่เหล็ก	magnet/magnetic			1	แม่เหล็ก
สนับสนุน	support			1	สนับสนุน
กล่าวคือ	that is.../namely...			1	กล่าวคือ
ดังกล่าว	previously mentioned			1	ดังกล่าว
ตั้งขึ้น	establish/set up			1	ตั้งขึ้น
ตัวอย่าง	example			1	ตัวอย่าง
นักลงทุน	investor			1	นักลงทุน
เศรษฐกิจ	the economy/economic issues			1	เศรษฐกิจ
หนี้เสีย	performing loan			1	หนี้เสีย
การค้นหา	searching for			1	การค้นหา
ความหมาย	meaning/definition			1	ความหมาย
ค่าโฆษณา	advertising expenses			1	ค่าโฆษณา
เดียวกัน	the same/identical			1	เดียวกัน
สมัครงาน	apply for a job			1	สมัครงาน
กล่าวว่า	says that			1	กล่าวว่า
การจัดหา	provisions			1	การจัดหา
ปนเปื้อน	contaminate/infect			1	ปนเปื้อน
ปัจจุบัน	currently			1	ปัจจุบัน
พฤติกรรม	behavior			1	พฤติกรรม
ส่งเสริม	enhance/promote/encourage			1	ส่งเสริม
เส้นด้าย	thread yarn			1	เส้นด้าย
หยุดยั้ง	stop cease			1	หยุดยั้ง
หลงเหลือ	remain left over			1	หลงเหลือ
การเกษตร	agriculture			1	การเกษตร
ผู้อำนวย	director			1	ผู้อำนวย
เร่งเร้า	urge			1	เร่งเร้า
เงื่อนไข	a condition			1	เงื่อนไข
เศร้าโศก	sorrowful/grieving			1	เศร้าโศก
สัมภาษณ์	interview			1	สัมภาษณ์
อย่างมาก	extremely/exceedingly			1	อย่างมาก
การศึกษา	education			1	การศึกษา
จิตวิทยา	psychology			1	จิตวิทยา
ยาเสพติด	illegal drugs			1	ยาเสพติด
หน่วยงาน	institution/authority/institute			1	หน่วยงาน
การเยือน	visit			1	การเยือน
ข้อพิพาท	dispute			1	ข้อพิพาท
คำประกาศ	announcement/declaration			1	คำประกาศ
มหาสมุทร	ocean			1	มหาสมุทร
หมู่เกาะ	a group of islands			1	หมู่เกาะ
การลงทุน	investment			1	การลงทุน
เป้าหมาย	objective/target/aim/goal			1	เป้าหมาย
การสำรวจ	survey/inspection/scrutiny			1	การสำรวจ
คำปรึกษา	advice			1	คำปรึกษา
คิดคำนวณ	calculate			1	คิดคำนวณ
เสียก่อน	before			1	เสียก่อน
กลายเป็น	become			1	กลายเป็น
วัฒนธรรม	culture			1	วัฒนธรรม
ปฐมทัศน์	first round			1	ปฐมทัศน์
ภาพยนตร์	movie			1	ภาพยนตร์
รวมไปถึง	including			1	รวมไปถึง
รัตติกาล	evening/night time			1	รัตติกาล
วีรบุรุษ	hero			1	วีรบุรุษ
ทั้งๆที่	even though /despite			1	ทั้งๆที่
น้าวโน้ม	bend			1	น้าวโน้ม
ครอบครอง	possess/own			1	ครอบครอง
ช่องว่าง	gap			1	ช่องว่าง
นองเลือด	bloody bloodshed			1	นองเลือด
ห้องสุขา	bathroom			1	ห้องสุขา
เชื้อสาย	lineage/ancestry			1	เชื้อสาย
ตั้งชื่อ	name			1	ตั้งชื่อ
ท้องถิ่น	local/indigenous			1	ท้องถิ่น
พร้อมกับ	together with			1	พร้อมกับ
รังเกียจ	hate/prejudiced against			1	รังเกียจ
รำลึกถึง	recall/remember			1	รำลึกถึง
แรงกดดัน	pressure/force			1	แรงกดดัน
ละครทีวี	soap opera			1	ละครทีวี
ออกอากาศ	broadcast			1	ออกอากาศ
ก้าวร้าว	be aggressive/make an offensive			1	ก้าวร้าว
ล้อเลียน	ridicule			1	ล้อเลียน
เล็งเห็น	forsee/surmise			1	เล็งเห็น
การบำบัด	therapy/treatment			1	การบำบัด
เกินเหตุ	without reason/too much			1	เกินเหตุ
จิตแพทย์	psychiatrist			1	จิตแพทย์
ซึมเศร้า	depressed/depressing			1	ซึมเศร้า
ดั้งเดิม	original/first/traditional			1	ดั้งเดิม
ปฏิกริยา	reaction			1	ปฏิกริยา
เรื้อรัง	chronic			1	เรื้อรัง
อารยธรรม	civilization			1	อารยธรรม
ต่างด้าว	foreigner/outsider			1	ต่างด้าว
ยืดหยุ่น	flexible			1	ยืดหยุ่น
สมาพันธ์	federation			1	สมาพันธ์
คำให้การ	testimony/statement			1	คำให้การ
กล่าวถึง	tell about			1	กล่าวถึง
เลือนลาง	fade away			1	เลือนลาง
แถลงข่าว	make a statement			1	แถลงข่าว
ทรุดโทรม	deteriorated			1	ทรุดโทรม
ข้อสงสัย	doubt/suspicion			1	ข้อสงสัย
เนื้องอก	tumor			1	เนื้องอก
ประชามติ	referendum			1	ประชามติ
พิษวิทยา	toxicology			1	พิษวิทยา
วิทยาเขต	campus			1	วิทยาเขต
หนูทดลอง	lab rat			1	หนูทดลอง
งบประมาณ	budget			1	งบประมาณ
ชะงักงัน	deadlock			1	ชะงักงัน
ถ้วนหน้า	everyone			1	ถ้วนหน้า
ประโยชน์	benefit			1	ประโยชน์
พ้นสายตา	out of sight			1	พ้นสายตา
จมน้ำตาย	drown			1	จมน้ำตาย
ตั้งอยู่	located			1	ตั้งอยู่
ตากอากาศ	take a vacation/get out in the open			1	ตากอากาศ
เรียงราย	[are] scattered about/placed around			1	เรียงราย
วินาศภัย	a disaster			1	วินาศภัย
สยองขวัญ	horrible/terrified/horrified/frightened			1	สยองขวัญ
ดลบันดาล	inspire			1	ดลบันดาล
นกอินทรี	eagle			1	นกอินทรี
แน่นขนัด	crowd around/gather round			1	แน่นขนัด
แห้งแล้ง	is dry			1	แห้งแล้ง
อาณานิคม	colony			1	อาณานิคม
การแพทย์	medicine			1	การแพทย์
ก้าวหน้า	advance/progress			1	ก้าวหน้า
งานศิลปะ	a work of art			1	งานศิลปะ
ชั่วคราว	temporary			1	ชั่วคราว
ทิวทัศน์	vista/view/scenery			1	ทิวทัศน์
การโจมตี	assault/strike/attack			1	การโจมตี
ขีปนาวุธ	ballistic missile			1	ขีปนาวุธ
ยานพาหนะ	vehicle			1	ยานพาหนะ
หุ่นยนต์	robot			1	หุ่นยนต์
นานาชาติ	international			1	นานาชาติ
รัฐยะไข่	Rakhine State			1	รัฐยะไข่
